frame_number,timestamp,video_timestamp,centroid x1,centroid y1,velocity x1,velocity y1,distance1,centroid x2,centroid y2,velocity x2,velocity y2,distance2
262,2024-05-11 19:56:20:239555,00:04:08:736,,,,,,,,,,
263,2024-05-11 19:56:20:301059,00:04:08:768,,,,,,,,,,
264,2024-05-11 19:56:20:362067,00:04:08:800,,,,,,,,,,
265,2024-05-11 19:56:20:423076,00:04:08:832,,,,,,,,,,
266,2024-05-11 19:56:20:485571,00:04:08:864,,,,,,,,,,
267,2024-05-11 19:56:20:548068,00:04:08:896,,,,,,,,,,
268,2024-05-11 19:56:20:614036,00:04:08:928,,,,,,,,,,
269,2024-05-11 19:56:20:681492,00:04:08:960,,,,,,,,,,
270,2024-05-11 19:56:20:744980,00:04:08:992,,,,,,,,,,
271,2024-05-11 19:56:20:810947,00:04:09:024,,,,,,,,,,
272,2024-05-11 19:56:20:875925,00:04:09:056,,,,,,,,,,
273,2024-05-11 19:56:20:954788,00:04:09:104,,,,,,,,,,
274,2024-05-11 19:56:21:021748,00:04:09:136,,,,,,,,,,
275,2024-05-11 19:56:21:085732,00:04:09:168,,,,,,,,,,
276,2024-05-11 19:56:21:160131,00:04:09:200,,,,,,,,,,
277,2024-05-11 19:56:21:235028,00:04:09:232,,,,,,,,,,
278,2024-05-11 19:56:21:299013,00:04:09:264,,,,,,,,,,
279,2024-05-11 19:56:21:361012,00:04:09:296,,,,,,,,,,
280,2024-05-11 19:56:21:424004,00:04:09:328,,,,,,,,,,
281,2024-05-11 19:56:21:485507,00:04:09:360,,,,,,,,,,
282,2024-05-11 19:56:21:547012,00:04:09:392,,,,,,,,,,
283,2024-05-11 19:56:21:613972,00:04:09:424,,,,,,,,,,
284,2024-05-11 19:56:21:678452,00:04:09:456,,,,,,,,,,
285,2024-05-11 19:56:21:741940,00:04:09:504,,,,,,,,,,
286,2024-05-11 19:56:21:807908,00:04:09:536,,,,,,,,,,
287,2024-05-11 19:56:21:874372,00:04:09:568,,,,,,,,,,
288,2024-05-11 19:56:21:940836,00:04:09:600,,,,,,,,,,
289,2024-05-11 19:56:22:003332,00:04:09:632,,,,,,,,,,
290,2024-05-11 19:56:22:068307,00:04:09:664,,,,,,,,,,
291,2024-05-11 19:56:22:134276,00:04:09:696,556.5,178.5,,,0.0,,,,,
292,2024-05-11 19:56:22:215620,00:04:09:728,556.5,178.5,0.0,0.0,0.0,,,,,
293,2024-05-11 19:56:22:284068,00:04:09:760,556.5,178.5,0.0,0.0,0.0,,,,,
294,2024-05-11 19:56:22:353011,00:04:09:792,556.5,178.5,0.0,0.0,0.0,,,,,
295,2024-05-11 19:56:22:421956,00:04:09:824,556.5,178.5,0.0,0.0,0.0,,,,,
296,2024-05-11 19:56:22:493380,00:04:09:872,,,,,,,,,,
297,2024-05-11 19:56:22:561828,00:04:09:904,,,,,,,,,,
298,2024-05-11 19:56:22:631267,00:04:09:936,,,,,,,,,,
299,2024-05-11 19:56:22:703188,00:04:09:968,,,,,,,,,,
300,2024-05-11 19:56:22:775108,00:04:10:000,556.5,178.5,,,0.0,,,,,
301,2024-05-11 19:56:22:848020,00:04:10:032,556.5,178.5,0.0,0.0,0.0,,,,,
302,2024-05-11 19:56:22:915476,00:04:10:064,556.5,178.5,0.0,0.0,0.0,,,,,
303,2024-05-11 19:56:22:983428,00:04:10:096,556.5,174.56896551724137,0.0,-117.84981800385823,3.9310344827586334,,,,,
304,2024-05-11 19:56:23:053364,00:04:10:128,556.5,179.1,0.0,135.8374218044469,4.531034482758628,,,,,
305,2024-05-11 19:56:23:125780,00:04:10:160,556.5,178.5,0.0,-17.98760380058866,0.5999999999999943,,,,,
306,2024-05-11 19:56:23:204644,00:04:10:192,556.5,178.5,0.0,0.0,0.0,,,,,
307,2024-05-11 19:56:23:268132,00:04:10:224,556.5,178.5,0.0,0.0,0.0,,,,,
308,2024-05-11 19:56:23:331619,00:04:10:272,556.5,178.5,0.0,0.0,0.0,,,,,
309,2024-05-11 19:56:23:714532,00:04:10:304,556.5,178.5,0.0,0.0,0.0,,,,,
310,2024-05-11 19:56:23:777524,00:04:10:336,556.5,178.5,0.0,0.0,0.0,,,,,
311,2024-05-11 19:56:23:851924,00:04:10:368,556.5,178.5,0.0,0.0,0.0,,,,,
312,2024-05-11 19:56:23:915412,00:04:10:400,556.5,178.5,0.0,0.0,0.0,,,,,
313,2024-05-11 19:56:23:981379,00:04:10:432,556.5,179.1,0.0,17.98760380058866,0.5999999999999943,,,,,
314,2024-05-11 19:56:24:048836,00:04:10:464,556.5,179.1,0.0,0.0,0.0,,,,,
315,2024-05-11 19:56:24:113316,00:04:10:496,556.5,178.5,0.0,-17.98760380058866,0.5999999999999943,,,,,
316,2024-05-11 19:56:24:191684,00:04:10:528,556.5,178.5,0.0,0.0,0.0,,,,,
317,2024-05-11 19:56:24:255668,00:04:10:560,556.5,178.5,0.0,0.0,0.0,,,,,
318,2024-05-11 19:56:24:316180,00:04:10:592,556.5,178.5,0.0,0.0,0.0,,,,,
319,2024-05-11 19:56:24:379668,00:04:10:624,556.5,178.5,0.0,0.0,0.0,,,,,
320,2024-05-11 19:56:24:442164,00:04:10:672,556.5,178.5,0.0,0.0,0.0,,,,,
321,2024-05-11 19:56:24:523508,00:04:10:704,556.5,178.5,0.0,0.0,0.0,,,,,
322,2024-05-11 19:56:24:586004,00:04:10:736,556.5,178.5,0.0,0.0,0.0,,,,,
323,2024-05-11 19:56:24:653462,00:04:10:768,556.5,178.5,0.0,0.0,0.0,,,,,
324,2024-05-11 19:56:24:718436,00:04:10:800,556.5,178.5,0.0,0.0,0.0,,,,,
325,2024-05-11 19:56:24:792340,00:04:10:832,556.5,179.1,0.0,17.98760380058866,0.5999999999999943,,,,,
326,2024-05-11 19:56:24:857315,00:04:10:864,556.6428571428571,179.57142857142858,4.2827628096630335,14.13311727189176,0.49259827570191245,,,,,
327,2024-05-11 19:56:24:925268,00:04:10:896,556.5,178.5,-4.2827628096630335,-32.12072107248042,1.080910425030119,,,,,
328,2024-05-11 19:56:24:988756,00:04:10:928,550.1785714285714,178.82142857142858,-189.51225432763184,9.636216321744381,6.32959520903224,,,,,
329,2024-05-11 19:56:25:053236,00:04:10:960,550.5,184.5,9.636216321743529,170.23982168414392,5.687661188565843,,,,,
330,2024-05-11 19:56:25:120691,00:04:10:992,549.6875,177.890625,-24.35821347996404,-198.14469811586133,6.659128632232974,,,,,
331,2024-05-11 19:56:25:199556,00:04:11:024,548.4358974358975,176.82051282051282,-37.52221839812931,-32.08125651133339,1.6467085519772047,,,,,
332,2024-05-11 19:56:25:261556,00:04:11:072,547.2068965517242,175.20689655172413,-36.844634958470365,-48.375150215259,2.0283492392086284,,,,,
333,2024-05-11 19:56:25:322068,00:04:11:104,546.2173913043479,175.2608695652174,-29.664713914014637,1.6180753044014955,0.9909761454095687,,,,,
334,2024-05-11 19:56:25:386052,00:04:11:136,544.8333333333334,173.66666666666666,-41.49314403275945,-47.79315019480193,2.11118434744017,,,,,
335,2024-05-11 19:56:25:446564,00:04:11:168,537.2727272727273,174.87272727272727,-226.66197718418928,36.15690056886072,7.656196587677545,,,,,
336,2024-05-11 19:56:25:509060,00:04:11:200,535.8148148148148,175.64814814814815,-43.707252781453604,23.246605809627493,1.6512983585575511,,,,,
337,2024-05-11 19:56:25:571556,00:04:11:232,537.2033898305085,175.16949152542372,41.62856204949211,-14.34980947682493,1.4687589103344376,,,,,
338,2024-05-11 19:56:25:636532,00:04:11:264,537.2033898305085,175.16949152542372,0.0,0.0,0.0,,,,,
339,2024-05-11 19:56:25:700516,00:04:11:296,537.5945945945946,176.64864864864865,11.72806050213839,44.34415381898109,1.530015347187951,,,,,
340,2024-05-11 19:56:25:766980,00:04:11:328,536.0,176.4655172413793,-47.80489298354652,-5.4901586623420275,1.6050760210777277,,,,,
341,2024-05-11 19:56:25:832452,00:04:11:360,539.6666666666666,184.5,109.92424544804172,240.8684876745518,8.83161127105453,,,,,
342,2024-05-11 19:56:25:898420,00:04:11:392,535.9333333333333,176.81666666666666,-111.92286809255317,-230.34125977976262,8.54232924259473,,,,,
343,2024-05-11 19:56:25:964388,00:04:11:440,534.9,184.5,-30.978650989902075,230.34125977976262,7.752508554583406,,,,,
344,2024-05-11 19:56:26:030356,00:04:11:472,533.25,184.5,-49.4659104516186,0.0,1.6499999999999773,,,,,
345,2024-05-11 19:56:26:095828,00:04:11:504,550.5,184.5,517.1436092669288,0.0,17.25,,,,,
346,2024-05-11 19:56:26:173204,00:04:11:536,534.6818181818181,184.5,-474.2186456518889,0.0,15.81818181818187,,,,,
347,2024-05-11 19:56:26:245620,00:04:11:568,534.6818181818181,184.5,0.0,0.0,0.0,,,,,
348,2024-05-11 19:56:26:306132,00:04:11:600,539.1315789473684,184.5,133.40088943020632,0.0,4.449760765550309,,,,,
349,2024-05-11 19:56:26:370612,00:04:11:632,539.6666666666666,184.5,16.041576488827545,0.0,0.5350877192981898,,,,,
350,2024-05-11 19:56:26:432116,00:04:11:664,539.7857142857143,184.5,3.568969008055936,0.0,0.11904761904770567,,,,,
351,2024-05-11 19:56:26:506516,00:04:11:696,538.3333333333334,184.5,-43.541421898251066,0.0,1.4523809523809632,,,,,
352,2024-05-11 19:56:26:568020,00:04:11:728,540.0,184.5,49.96556611274561,0.0,1.6666666666666288,,,,,
353,2024-05-11 19:56:26:631508,00:04:11:760,534.6818181818181,184.5,-159.43557914158436,0.0,5.31818181818187,,,,,
354,2024-05-11 19:56:26:696980,00:04:11:792,533.25,184.5,-42.92496361503998,0.0,1.4318181818181301,,,,,
355,2024-05-11 19:56:26:761460,00:04:11:840,539.7857142857143,184.5,195.93639854212978,0.0,6.535714285714334,,,,,
356,2024-05-11 19:56:26:828916,00:04:11:872,546.0,184.5,186.30018222038285,0.0,6.214285714285666,,,,,
357,2024-05-11 19:56:26:895876,00:04:11:904,544.7307692307693,175.84615384615384,-38.05070034739787,-259.4365932777237,8.74642784226795,,,,,
358,2024-05-11 19:56:26:961348,00:04:11:936,544.5,178.5,-6.918309154074199,79.56055527183541,2.6638607032189023,,,,,
359,2024-05-11 19:56:27:025828,00:04:11:968,544.5,184.5,0.0,179.8760380058883,6.0,,,,,
360,2024-05-11 19:56:27:092292,00:04:12:000,544.5,184.5,0.0,0.0,0.0,,,,,
361,2024-05-11 19:56:27:163716,00:04:12:032,535.5961538461538,189.67307692307693,-266.93142819463657,155.08543020379506,10.297533742767376,,,,,
362,2024-05-11 19:56:27:238612,00:04:12:064,535.06,190.0,-16.073538267962657,9.800937968269228,0.6279646844930279,,,,,
363,2024-05-11 19:56:27:301108,00:04:12:096,535.5892857142857,189.08928571428572,15.86763620980532,-27.302612911607802,1.0533488869083272,,,,,
364,2024-05-11 19:56:27:363108,00:04:12:128,535.3478260869565,190.52173913043478,-7.23880018372471,42.94400752081544,1.4526615369958165,,,,,
365,2024-05-11 19:56:27:423124,00:04:12:160,535.3478260869565,190.52173913043478,0.0,0.0,0.0,,,,,
366,2024-05-11 19:56:27:484628,00:04:12:192,533.12,193.6,-66.78875498131606,92.28422819432517,3.799855136030883,,,,,
367,2024-05-11 19:56:27:548116,00:04:12:240,533.4615384615385,193.26923076923077,10.23909754802709,-9.91624312083713,0.4754543140341794,,,,,
368,2024-05-11 19:56:27:619044,00:04:12:272,535.8787878787879,191.4848484848485,72.46754134114474,-53.49460260042998,3.0045157483378215,,,,,
369,2024-05-11 19:56:27:686500,00:04:12:304,532.8823529411765,195.64705882352942,-89.8311407866603,124.78031751151177,5.1286077290782,,,,,
370,2024-05-11 19:56:27:751476,00:04:12:336,532.8333333333334,195.33333333333334,-1.4695754739029796,-9.40528303298759,0.31753205373924,,,,,
371,2024-05-11 19:56:27:823396,00:04:12:368,533.0952380952381,194.38095238095238,7.851731817715561,-28.55175206442704,0.9877365958424489,,,,,
372,2024-05-11 19:56:27:900276,00:04:12:400,533.2272727272727,194.04545454545453,3.958311081660427,-10.058003568150667,0.36054395249438353,,,,,
373,2024-05-11 19:56:27:968228,00:04:12:432,532.8333333333334,195.33333333333334,-11.810042899375988,38.6097556325777,1.3467813550704943,,,,,
374,2024-05-11 19:56:28:032212,00:04:12:464,533.0,195.05263157894737,4.9965566112735385,-8.415253240041796,0.3264525274724155,,,,,
375,2024-05-11 19:56:28:096692,00:04:12:496,532.6060606060606,191.75757575757575,-11.810042899375988,-98.78359769276081,3.3185209223466288,,,,,
376,2024-05-11 19:56:28:170101,00:04:12:528,532.7,192.4,2.8162409990829365,19.259454574368213,0.6492561258764402,,,,,
377,2024-05-11 19:56:28:242516,00:04:12:560,532.5,198.0,-5.995867933530973,167.8843021388289,5.603570290448756,,,,,
378,2024-05-11 19:56:28:304516,00:04:12:592,532.7,192.4,5.995867933530973,-167.8843021388289,5.603570290448756,,,,,
379,2024-05-11 19:56:28:366020,00:04:12:640,532.75,193.875,1.498966983381039,44.2195260097807,1.475847214314537,,,,,
380,2024-05-11 19:56:28:430004,00:04:12:672,532.5,196.5,-7.494834916912012,78.69576662757613,2.6368778887161235,,,,,
381,2024-05-11 19:56:28:492004,00:04:12:704,532.5,196.5,0.0,0.0,0.0,,,,,
382,2024-05-11 19:56:28:554500,00:04:12:736,532.5,196.5,0.0,0.0,0.0,,,,,
383,2024-05-11 19:56:28:617492,00:04:12:768,532.5,197.25,0.0,22.484504750736036,0.75,,,,,
384,2024-05-11 19:56:28:682468,00:04:12:800,532.8333333333334,195.33333333333334,9.993113222550486,-57.46040102965848,1.9454362549881226,,,,,
385,2024-05-11 19:56:28:746948,00:04:12:832,532.5,197.25,-9.993113222550486,57.46040102965848,1.9454362549881226,,,,,
386,2024-05-11 19:56:28:814404,00:04:12:864,532.8333333333334,195.33333333333334,9.993113222550486,-57.46040102965848,1.9454362549881226,,,,,
387,2024-05-11 19:56:28:888804,00:04:12:896,532.7,192.4,-3.9972452890195127,-87.9393963584344,2.9363620727393687,,,,,
388,2024-05-11 19:56:28:954276,00:04:12:928,532.8823529411765,195.64705882352942,5.4668207629224925,97.34467939142198,3.252175210319382,,,,,
389,2024-05-11 19:56:29:017764,00:04:12:960,532.5,197.25,-11.462688696453466,48.05511799667089,1.6479120689075553,,,,,
390,2024-05-11 19:56:29:102084,00:04:12:992,532.5,198.6818181818182,0.0,42.92496361504168,1.431818181818187,,,,,
391,2024-05-11 19:56:29:180948,00:04:13:040,532.5,199.5,0.0,24.528550637166433,0.818181818181813,,,,,
392,2024-05-11 19:56:29:249892,00:04:13:072,532.6521739130435,198.43478260869566,4.562073427686165,-31.934513993798898,1.076032058327354,,,,,
393,2024-05-11 19:56:29:313380,00:04:13:104,532.5,200.14285714285714,-4.562073427686165,51.206946637286805,1.7148397925351326,,,,,
394,2024-05-11 19:56:29:374884,00:04:13:136,532.8333333333334,197.66666666666666,9.993113222550486,-74.23455536750961,2.498525642351421,,,,,
395,2024-05-11 19:56:29:436884,00:04:13:168,532.6206896551724,199.89655172413794,-6.374917055764554,66.85048155774436,2.2400010498648206,,,,,
396,2024-05-11 19:56:29:498884,00:04:13:200,532.5,200.14285714285714,-3.618196166785932,7.384073809765261,0.27428516576017126,,,,,
397,2024-05-11 19:56:29:563364,00:04:13:232,532.5,199.5,0.0,-19.27243264348791,0.6428571428571388,,,,,
398,2024-05-11 19:56:29:628340,00:04:13:264,532.5,201.0,0.0,44.96900950147207,1.5,,,,,
399,2024-05-11 19:56:29:694804,00:04:13:296,532.7307692307693,197.53846153846155,6.918309154074199,-103.77463731108914,3.4692222411629734,,,,,
400,2024-05-11 19:56:29:761764,00:04:13:328,532.5,200.14285714285714,-6.918309154074199,78.07806045310498,2.614599568206368,,,,,
401,2024-05-11 19:56:29:828228,00:04:13:360,532.5,198.6818181818182,0.0,-43.80098328065434,1.4610389610389518,,,,,
402,2024-05-11 19:56:29:893700,00:04:13:408,532.5,198.0,0.0,-20.440458864305644,0.681818181818187,,,,,
403,2024-05-11 19:56:29:964132,00:04:13:440,532.5,198.6818181818182,0.0,20.440458864305644,0.681818181818187,,,,,
404,2024-05-11 19:56:30:030596,00:04:13:472,532.5,201.0,0.0,69.4975601386385,2.318181818181813,,,,,
405,2024-05-11 19:56:30:094084,00:04:13:504,532.5897435897435,202.25641025641025,2.6904535599154724,37.666349838839615,1.2596113068375188,,,,,
406,2024-05-11 19:56:30:168484,00:04:13:536,532.6060606060606,200.75757575757575,0.4891733745325646,-44.93406854614844,1.4989233135547504,,,,,
407,2024-05-11 19:56:30:240404,00:04:13:568,532.5,201.0,-3.179626934448037,7.267718707308824,0.2646098363117251,,,,,
408,2024-05-11 19:56:30:302404,00:04:13:600,532.5,201.0,0.0,0.0,0.0,,,,,
409,2024-05-11 19:56:30:364404,00:04:13:632,532.5,201.0,0.0,0.0,0.0,,,,,
410,2024-05-11 19:56:30:425412,00:04:13:664,532.6060606060606,200.75757575757575,3.179626934448037,-7.267718707308824,0.2646098363117251,,,,,
411,2024-05-11 19:56:30:487908,00:04:13:696,532.5,200.14285714285714,-3.179626934448037,-18.42885815067534,0.6238011120858282,,,,,
412,2024-05-11 19:56:30:549412,00:04:13:728,532.5,201.0,0.0,25.696576857984166,0.8571428571428612,,,,,
413,2024-05-11 19:56:30:613892,00:04:13:760,532.5,200.14285714285714,0.0,-25.696576857984166,0.8571428571428612,,,,,
414,2024-05-11 19:56:30:677876,00:04:13:808,532.5897435897435,202.25641025641025,2.6904535599154724,63.362926696823784,2.115457557057125,,,,,
415,2024-05-11 19:56:30:745332,00:04:13:840,536.25,195.75,109.73207019376471,-195.05788309399188,7.465309867215428,,,,,
416,2024-05-11 19:56:30:811796,00:04:13:872,535.8333333333334,197.38888888888889,-12.49139152818555,49.132806677534205,1.6910256950249236,,,,,
417,2024-05-11 19:56:30:875780,00:04:13:904,532.5897435897435,202.25641025641025,-97.24067866557917,145.92507641645767,5.849242573872127,,,,,
418,2024-05-11 19:56:30:939268,00:04:13:936,532.5,202.5,-2.6904535599154724,7.302659662632458,0.2595955991194318,,,,,
419,2024-05-11 19:56:31:007716,00:04:13:968,532.5897435897435,202.25641025641025,2.6904535599154724,-7.302659662632458,0.2595955991194318,,,,,
420,2024-05-11 19:56:31:072196,00:04:14:000,532.5897435897435,202.25641025641025,0.0,0.0,0.0,,,,,
421,2024-05-11 19:56:31:139156,00:04:14:032,532.6060606060606,200.75757575757575,0.4891733745325646,-44.93406854614844,1.4989233135547504,,,,,
422,2024-05-11 19:56:31:215540,00:04:14:064,532.5897435897435,202.25641025641025,-0.4891733745325646,44.93406854614844,1.4989233135547504,,,,,
423,2024-05-11 19:56:31:278532,00:04:14:096,532.6060606060606,200.75757575757575,0.4891733745325646,-44.93406854614844,1.4989233135547504,,,,,
424,2024-05-11 19:56:31:340532,00:04:14:128,532.5,201.0,-3.179626934448037,7.267718707308824,0.2646098363117251,,,,,
425,2024-05-11 19:56:31:405508,00:04:14:160,532.5,202.5,0.0,44.96900950147207,1.5,,,,,
426,2024-05-11 19:56:31:465028,00:04:14:208,532.5,202.5,0.0,0.0,0.0,,,,,
427,2024-05-11 19:56:31:527524,00:04:14:240,532.5,202.5,0.0,0.0,0.0,,,,,
428,2024-05-11 19:56:31:593492,00:04:14:272,532.5,202.5,0.0,0.0,0.0,,,,,
429,2024-05-11 19:56:31:661940,00:04:14:304,532.5,202.5,0.0,0.0,0.0,,,,,
430,2024-05-11 19:56:31:728404,00:04:14:336,535.8333333333334,197.38888888888889,99.93113222549464,-153.22773607909014,6.1020134301093485,,,,,
431,2024-05-11 19:56:31:794372,00:04:14:368,532.5,202.5,-99.93113222549464,153.22773607909014,6.1020134301093485,,,,,
432,2024-05-11 19:56:31:860340,00:04:14:400,532.5,202.5,0.0,0.0,0.0,,,,,
433,2024-05-11 19:56:31:924820,00:04:14:432,532.5,202.5,0.0,0.0,0.0,,,,,
434,2024-05-11 19:56:31:989796,00:04:14:464,532.5897435897435,202.25641025641025,2.6904535599154724,-7.302659662632458,0.2595955991194318,,,,,
435,2024-05-11 19:56:32:057252,00:04:14:496,532.6060606060606,200.75757575757575,0.4891733745325646,-44.93406854614844,1.4989233135547504,,,,,
436,2024-05-11 19:56:32:121732,00:04:14:528,532.5897435897435,202.25641025641025,-0.4891733745325646,44.93406854614844,1.4989233135547504,,,,,
437,2024-05-11 19:56:32:197620,00:04:14:560,532.5897435897435,202.25641025641025,0.0,0.0,0.0,,,,,
438,2024-05-11 19:56:32:260116,00:04:14:608,532.5897435897435,202.25641025641025,0.0,0.0,0.0,,,,,
439,2024-05-11 19:56:32:321124,00:04:14:640,535.1346153846154,198.5,76.29357594907957,-112.61469900795974,4.537288889501995,,,,,
440,2024-05-11 19:56:32:382628,00:04:14:672,532.5,202.5,-78.98402950899504,119.9173586705922,4.789697091137594,,,,,
441,2024-05-11 19:56:32:443636,00:04:14:704,532.5,202.5,0.0,0.0,0.0,,,,,
442,2024-05-11 19:56:32:519524,00:04:14:736,532.5,202.5,0.0,0.0,0.0,,,,,
443,2024-05-11 19:56:32:582516,00:04:14:768,532.5,202.5,0.0,0.0,0.0,,,,,
444,2024-05-11 19:56:32:646996,00:04:14:800,532.5,202.5,0.0,0.0,0.0,,,,,
445,2024-05-11 19:56:32:713956,00:04:14:832,532.5,202.5,0.0,0.0,0.0,,,,,
446,2024-05-11 19:56:32:781412,00:04:14:864,532.5,202.5,0.0,0.0,0.0,,,,,
447,2024-05-11 19:56:32:847877,00:04:14:896,532.5,202.5,0.0,0.0,0.0,,,,,
448,2024-05-11 19:56:32:913348,00:04:14:928,532.5,202.5,0.0,0.0,0.0,,,,,
449,2024-05-11 19:56:32:980308,00:04:14:960,532.5,202.5,0.0,0.0,0.0,,,,,
450,2024-05-11 19:56:33:046276,00:04:15:008,534.2173913043479,199.82608695652175,51.48625725530994,-80.16214737218905,3.177930750713867,,,,,
451,2024-05-11 19:56:33:114228,00:04:15:040,532.5,202.5,-51.48625725530994,80.16214737218905,3.177930750713867,,,,,
452,2024-05-11 19:56:33:193588,00:04:15:072,532.5,202.5,0.0,0.0,0.0,,,,,
453,2024-05-11 19:56:33:259060,00:04:15:104,532.5897435897435,202.25641025641025,2.6904535599154724,-7.302659662632458,0.2595955991194318,,,,,
454,2024-05-11 19:56:33:321060,00:04:15:136,532.5,202.5,-2.6904535599154724,7.302659662632458,0.2595955991194318,,,,,
455,2024-05-11 19:56:33:381572,00:04:15:168,532.5897435897435,202.25641025641025,2.6904535599154724,-7.302659662632458,0.2595955991194318,,,,,
456,2024-05-11 19:56:33:442580,00:04:15:200,534.8775510204082,198.9387755102041,68.58695605806491,-99.46049894970558,4.029983020936786,,,,,
457,2024-05-11 19:56:33:503588,00:04:15:232,533.9777777777778,200.0888888888889,-26.974607664678793,34.47963963589817,1.4602577416276425,,,,,
458,2024-05-11 19:56:33:565092,00:04:15:264,532.5,202.5,-44.30280195330159,72.28351897643988,2.8279469497529766,,,,,
459,2024-05-11 19:56:33:648916,00:04:15:296,532.5,201.0,0.0,-44.96900950147207,1.5,,,,,
460,2024-05-11 19:56:33:720340,00:04:15:328,532.5897435897435,202.25641025641025,2.6904535599154724,37.666349838839615,1.2596113068375188,,,,,
461,2024-05-11 19:56:33:787796,00:04:15:376,532.5,201.0,-2.6904535599154724,-37.666349838839615,1.2596113068375188,,,,,
462,2024-05-11 19:56:33:851780,00:04:15:408,535.8333333333334,197.38888888888889,99.93113222549464,-108.25872657761805,4.914390559153954,,,,,
463,2024-05-11 19:56:33:918244,00:04:15:440,536.25,195.75,12.49139152818555,-49.132806677534205,1.6910256950249236,,,,,
464,2024-05-11 19:56:33:982228,00:04:15:472,532.5,201.0,-112.42252375368018,157.39153325515227,6.45174395028197,,,,,
465,2024-05-11 19:56:34:048692,00:04:15:504,532.5,202.5,0.0,44.96900950147207,1.5,,,,,
466,2024-05-11 19:56:34:114165,00:04:15:536,532.5,202.5,0.0,0.0,0.0,,,,,
467,2024-05-11 19:56:34:192532,00:04:15:568,532.5,202.5,0.0,0.0,0.0,,,,,
468,2024-05-11 19:56:34:259988,00:04:15:600,534.1304347826087,199.7391304347826,48.87935815377548,-82.76904647372437,3.2063559279163263,,,,,
469,2024-05-11 19:56:34:347284,00:04:15:632,534.6341463414634,197.8780487804878,15.10093991742438,-55.79399906333194,1.9280431163426912,,,,,
470,2024-05-11 19:56:34:409284,00:04:15:664,534.6341463414634,197.8780487804878,0.0,0.0,0.0,,,,,
471,2024-05-11 19:56:34:468804,00:04:15:696,532.5,201.0,-63.980298071199854,93.59403603558424,3.781687457180371,,,,,
472,2024-05-11 19:56:34:530308,00:04:15:728,532.5,202.5,0.0,44.96900950147207,1.5,,,,,
473,2024-05-11 19:56:34:592308,00:04:15:776,532.5,201.0,0.0,-44.96900950147207,1.5,,,,,
474,2024-05-11 19:56:34:658276,00:04:15:808,532.5897435897435,202.25641025641025,2.6904535599154724,37.666349838839615,1.2596113068375188,,,,,
